mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12987422943115234,0.010907876625208085,0.0049269676208496095,0.0022085290239472976,50,3,0.1,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1}",-8.668304000057656,-7.826094153067702,-8.791239766286962,-7.6076215217740355,-8.300195985215614,-8.238691085280395,0.4609002444340825,30
0.7571680068969726,0.0570338199169747,0.008227062225341798,0.004573840378584464,200,4,0.2,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.2}",-2.297375765530575,-2.798282364645952,-1.8205061166503136,-2.060628443151115,-2.6766570227197946,-2.33068994253955,0.36678780727294336,4
0.28324389457702637,0.02483795156503591,0.009602737426757813,0.0073894872972045025,100,2,0.05,"{'n_estimators': 100, 'max_depth': 2, 'learning_rate': 0.05}",-14.216967536061809,-13.638069569268156,-13.935214637515433,-12.95346866262407,-13.79329189660789,-13.707402460415471,0.42241097780477815,41
0.5159566402435303,0.03608878380957013,0.006929969787597657,0.003162869837015095,150,5,0.05,"{'n_estimators': 150, 'max_depth': 5, 'learning_rate': 0.05}",-3.912591977364918,-3.8169665748262034,-3.1430107551944024,-3.15987186976917,-3.8286502851013338,-3.5722182924512054,0.34518459302190424,17
0.8529826641082764,0.034312513447044564,0.007361316680908203,0.0007994753184967389,300,5,0.1,"{'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.1}",-2.2338421509066073,-2.4133118698555984,-1.7907915304570459,-1.7650920805087262,-2.2784875130320397,-2.0963050289520035,0.26669862001139893,1
0.1384507656097412,0.002301425626895759,0.004057168960571289,0.0003760349741429989,50,5,0.01,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01}",-23.576770371989685,-21.739133187099927,-20.664144980194784,-22.07410665262045,-20.488212541676567,-21.708473546716284,1.1139856089089877,47
0.13530497550964354,0.004222354391708462,0.00403437614440918,0.0005611938347888656,50,5,0.05,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05}",-7.5923083290745,-6.908056388373153,-6.8367132258260686,-6.68195845848386,-6.860230371251407,-6.975853354601798,0.3174007006484683,27
0.39737448692321775,0.05152190823652374,0.0055370330810546875,0.0017468788360645742,100,6,0.2,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.2}",-2.487982723819698,-2.4950456098273386,-1.8718588209570517,-2.0156697784791238,-2.8803945407181866,-2.3501902947602793,0.36381075654379536,7
0.7992405891418457,0.05536874284858787,0.009699821472167969,0.00873871621779037,300,3,0.01,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.01}",-11.36054114009222,-11.006935586738194,-11.771127046862711,-10.09634727863035,-10.83473570033599,-11.013937350531894,0.559929320423314,37
0.5434196949005127,0.04415010885203772,0.006427001953125,0.0011354232441157905,150,6,0.1,"{'n_estimators': 150, 'max_depth': 6, 'learning_rate': 0.1}",-2.375866242677007,-2.3857062514871994,-2.11767439613044,-2.0855338925867666,-2.7030449148289515,-2.333565139542073,0.22322710220059772,5
